Pressure,Z_PR,Z_Beggs,Bg,gas_dens,gas_visc,spec_vol,Eg
1212.1212121212122,0.6757446608363407,0.7988080885190131,0.010107817575555083,9.082875881149715,0.016976824245928883,0.11009728780675791,98.93332487701568
1241.919191919192,0.6713405738745619,0.7950083649609626,0.009800999808874281,9.367212963818565,0.017296307829314732,0.10675533948705569,102.03040705036577
1271.7171717171718,0.6672311579748389,0.7913160392431924,0.009512761463220314,9.651041164338316,0.017623808768564148,0.10361576362300812,105.12194633139411
1301.5151515151515,0.6634178622322074,0.7877326923721706,0.009241846606881779,9.933951121814465,0.01795899091222512,0.10066488024126166,108.2034838422191
1331.3131313131314,0.6599006645901865,0.784259745231189,0.008987091715799062,10.215546404925899,0.01830148707110395,0.09789001589947295,111.27070153763172
1361.111111111111,0.6566781121789951,0.7808984635234151,0.008747416095774601,10.495448194400845,0.018650904389169075,0.0952793993622382,114.31947320798486
1390.909090909091,0.6537473911358519,0.7776499628730953,0.008521813920123833,10.773299361919927,0.019006830036677202,0.09282207487287242,117.3459089077914
1420.7070707070707,0.6511044217955735,0.7745152140628454,0.00830934759311629,11.048767841187308,0.019368837011715632,0.09050782986608029,120.34639167441131
1450.5050505050506,0.6487439742373958,0.7714950483847486,0.008109142185880498,11.321549229698437,0.01973648984827085,0.08832713436221451,123.31760586726216
1480.3030303030305,0.6466597986830193,0.7685901630829082,0.007920380726228438,11.59136860227526,0.020109350052661665,0.08627108966267459,126.2565569213722
1510.1010101010102,0.6448447651524515,0.7658011268651488,0.007742300157292927,11.85798155624218,0.02048698112233329,0.08433138433020992,129.16058273174042
1539.89898989899,0.6432910070498488,0.7631283854617157,0.007574187811654193,12.121174540563667,0.020868953037841004,0.08250025578408157,132.02735723839956
1569.6969696969697,0.6419900638955863,0.7605722672090784,0.0074153782772005145,12.38076454580146,0.021254846156755946,0.08077045616210494,134.85488704933934
1599.4949494949497,0.6409330191544989,0.7581329886372907,0.007265250557728732,12.636598247861606,0.02164425447414327,0.07913522139308514,137.6415021139506
1629.2929292929293,0.6401106299446419,0.7558106600397765,0.007123225454767276,12.888550706566104,0.02203678824592807,0.07758824267887215,140.38584154748912
1659.0909090909092,0.6395134462667834,0.7536052910049165,0.006988763117020553,13.136523721125922,0.022432075997472923,0.07612363980219652,143.0868357184096
1688.888888888889,0.639131918208838,0.7515167958893573,0.006861360720137939,13.380443940021383,0.022829765959450462,0.07473593585403877,145.74368566063325
1718.6868686868688,0.638956490306823,0.7495449992135919,0.006740550252356971,13.620260814162446,0.023229526986679624,0.0734200331142112,148.35584077877465
1748.4848484848485,0.6389776828580294,0.7476896409610188,0.00662589639127187,13.855944471001227,0.02363104902356337,0.07217118992450323,150.92297569235694
1778.2828282828284,0.6391861604720325,0.7459503817624096,0.0065169944639509115,14.08748357481526,0.024034043182973818,0.07098499846968687,153.44496692939532
1808.080808080808,0.6395727885123469,0.7443268079484637,0.006413468487333422,14.314883225728954,0.02443824150486358,0.0698573634329509,155.92187004192763
1837.878787878788,0.6401286783358293,0.7428184364539349,0.006314969288743931,14.538162937975487,0.024843396457531614,0.06878448152399474,158.3538975846553
1867.6767676767677,0.6408452223934888,0.7414247195576404,0.0062211727079016475,14.757354726941276,0.02524928023924292,0.06776282189479278,160.7413982784754
1897.4747474747476,0.6417141203324587,0.7401450494435381,0.006131777882357276,14.972501324978868,0.025655683931571964,0.06678910746407374,163.08483757659596
1927.2727272727273,0.6427273972521009,0.7389787625689626,0.006046505618174663,15.183654537938844,0.026062416549026766,0.06586029717031143,165.38477976340374
1957.0707070707072,0.643877415233867,0.7379251438270484,0.005965096847144355,15.390873747845571,0.02646930402268328,0.06497356916724634,167.64187164517298
1986.868686868687,0.6451568791988384,0.7369834304913502,0.005887311171062272,15.594224562026186,0.02687618814904755,0.06412630496774559,169.85682783598574
2016.6666666666667,0.646558838060756,0.7361528159316815,0.0058129254927693635,15.793777605143832,0.02728292552937595,0.06331607453268892,172.03041760020653
2046.4646464646466,0.6480766820451496,0.7354324530912505,0.005741732732822461,15.989607447809643,0.027689386519342135,0.06254062229257457,174.16345318261278
2076.2626262626263,0.6497041369441406,0.7348214577162693,0.005673540629913961,16.181791663570536,0.028095454204288717,0.06179785408134148,176.25677953683132
2106.060606060606,0.6514352559767265,0.7343189113303591,0.0056081706225120645,16.370410004920092,0.02850102341134151,0.06108582495486992,178.3112653502098
